,201821190,201822982,201812361,201823116,201822862,201819926,201820569,201822874,201823007,201821603,201821224,201821358,201815092,201816372,201816756,201820597,201819450,201822138,201820733,201819455,201821892,201822790,201821897,201819469,201822928,201819998,201817054,201813856,201823070,201820258,201714281,201821545,201220467,201719934,201821436,201820414,201731327
201821190,0.0,0.6666666666666666,0.4444444444444444,0.5294117647058824,0.16666666666666666,0.5625,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.6111111111111112,0.5,0.875,0.5,0.5,0.5,0.5,0.5,0.5,0.6111111111111112,0.5,0.5294117647058824,0.6111111111111112,0.5,0.5,0.5,0.16666666666666666,0.3333333333333333,0.6428571428571429,0.5,0.5294117647058824,0.16666666666666666,0.5625,0.3333333333333333,0.5,0.3333333333333333,0.5
201822982,0.6666666666666666,0.0,0.3157894736842105,0.5294117647058824,0.15789473684210525,0.5625,0.3333333333333333,0.6666666666666666,0.631578947368421,0.47368421052631576,0.6666666666666666,0.47368421052631576,0.75,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.5,0.5,0.5,0.47368421052631576,0.5,0.5294117647058824,0.47368421052631576,0.5,0.5,0.47368421052631576,0.15789473684210525,0.3157894736842105,0.6428571428571429,0.47368421052631576,0.5294117647058824,0.15789473684210525,0.5625,0.3157894736842105,0.47368421052631576,0.3157894736842105,0.47368421052631576
201812361,0.4444444444444444,0.3157894736842105,0.0,0.17647058823529413,0.0,0.1875,0.16666666666666666,0.3333333333333333,0.3157894736842105,0.15,0.16666666666666666,0.15,0.375,0.15,0.15,0.15,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.15789473684210525,0.3333333333333333,0.17647058823529413,0.15789473684210525,0.16666666666666666,0.16666666666666666,0.15,0.15789473684210525,0.0,0.21428571428571427,0.15789473684210525,0.17647058823529413,0.0,0.1875,0.15,0.15,0.15,0.15789473684210525
201823116,0.5294117647058824,0.5294117647058824,0.17647058823529413,0.0,0.17647058823529413,0.5625,0.35294117647058826,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5625,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.17647058823529413,0.35294117647058826,0.7857142857142857,0.5294117647058824,0.5294117647058824,0.17647058823529413,0.6875,0.35294117647058826,0.5294117647058824,0.35294117647058826,0.5294117647058824
201822862,0.16666666666666666,0.15789473684210525,0.0,0.17647058823529413,0.0,0.1875,0.16666666666666666,0.16666666666666666,0.15789473684210525,0.15789473684210525,0.16666666666666666,0.3157894736842105,0.1875,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.2777777777777778,0.16666666666666666,0.16666666666666666,0.15789473684210525,0.16666666666666666,0.17647058823529413,0.15789473684210525,0.16666666666666666,0.16666666666666666,0.15789473684210525,0.0,0.15789473684210525,0.42857142857142855,0.15789473684210525,0.17647058823529413,0.15789473684210525,0.1875,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.15789473684210525
201819926,0.5625,0.5625,0.1875,0.5625,0.1875,0.0,0.375,0.5625,0.5625,0.5625,0.5625,0.625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.6875,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.1875,0.375,0.6428571428571429,0.5625,0.5625,0.1875,0.75,0.375,0.5625,0.375,0.5625
201820569,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.35294117647058826,0.16666666666666666,0.375,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.375,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.35294117647058826,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.42857142857142855,0.5,0.35294117647058826,0.16666666666666666,0.375,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
201822874,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5294117647058824,0.16666666666666666,0.5625,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5,0.5,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.5555555555555556,0.5,0.5294117647058824,0.5,0.5,0.5,0.5,0.16666666666666666,0.3333333333333333,0.6428571428571429,0.5,0.5294117647058824,0.16666666666666666,0.5625,0.3333333333333333,0.6111111111111112,0.3333333333333333,0.5
201823007,0.6666666666666666,0.631578947368421,0.3157894736842105,0.5294117647058824,0.15789473684210525,0.5625,0.3333333333333333,0.6666666666666666,0.0,0.47368421052631576,0.5,0.47368421052631576,0.75,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.5,0.5,0.5,0.47368421052631576,0.5,0.5294117647058824,0.47368421052631576,0.5,0.5,0.631578947368421,0.15789473684210525,0.3157894736842105,0.6428571428571429,0.47368421052631576,0.7058823529411765,0.15789473684210525,0.5625,0.3157894736842105,0.47368421052631576,0.3157894736842105,0.47368421052631576
