,201729793,201618658,201731384,201423815,201718577,201729524,201728184,201731321,201729434,201729659,201730076
201729793,0.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.3333333333333333,0.375,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.75
201618658,0.3333333333333333,0.0,0.5,0.3333333333333333,0.0,0.6666666666666666,0.75,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.375
201731384,0.5,0.5,0.0,0.5,0.3333333333333333,0.5,0.5625,0.5,0.5,0.5,0.5625
201423815,0.5,0.3333333333333333,0.5,0.0,0.16666666666666666,0.3333333333333333,0.375,0.3333333333333333,0.5,0.3333333333333333,0.5625
201718577,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.375
201729524,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.0,0.0,0.75,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5625
201728184,0.375,0.75,0.5625,0.375,0.0,0.75,0.0,0.75,0.375,0.75,0.375
201731321,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.0,0.6666666666666666,0.75,0.0,0.3333333333333333,0.6666666666666666,0.375
201729434,0.8333333333333334,0.3333333333333333,0.5,0.5,0.3333333333333333,0.3333333333333333,0.375,0.3333333333333333,0.0,0.3333333333333333,0.75
201729659,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.0,0.6666666666666666,0.75,0.6666666666666666,0.3333333333333333,0.0,0.375
201730076,0.75,0.375,0.5625,0.5625,0.375,0.5625,0.375,0.375,0.75,0.375,0.0
