,201717508,201717701,201716298,201728397,201718222,201714005,201631513,201714591,201728101,201712870,201731816,201621609,201730224
201717508,0.0,0.4117647058823529,0.23529411764705882,0.4117647058823529,0.23529411764705882,0.4117647058823529,0.29411764705882354,0.23529411764705882,0.4117647058823529,0.23529411764705882,0.23529411764705882,0.4117647058823529,0.29411764705882354
201717701,0.4117647058823529,0.0,0.2777777777777778,0.2222222222222222,0.3888888888888889,0.4117647058823529,0.2222222222222222,0.3888888888888889,0.2777777777777778,0.2222222222222222,0.2222222222222222,0.3888888888888889,0.2222222222222222
201716298,0.23529411764705882,0.2777777777777778,0.0,0.2,0.35,0.23529411764705882,0.35,0.2,0.4,0.2222222222222222,0.2,0.2,0.2222222222222222
201728397,0.4117647058823529,0.2222222222222222,0.2,0.0,0.2,0.23529411764705882,0.2,0.2,0.2,0.2222222222222222,0.2,0.35,0.3888888888888889
201718222,0.23529411764705882,0.3888888888888889,0.35,0.2,0.0,0.29411764705882354,0.2,0.2,0.35,0.2777777777777778,0.25,0.4,0.2222222222222222
201714005,0.4117647058823529,0.4117647058823529,0.23529411764705882,0.23529411764705882,0.29411764705882354,0.0,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.29411764705882354,0.29411764705882354,0.47058823529411764,0.23529411764705882
201631513,0.29411764705882354,0.2222222222222222,0.35,0.2,0.2,0.23529411764705882,0.0,0.2,0.35,0.5555555555555556,0.2,0.2,0.2777777777777778
201714591,0.23529411764705882,0.3888888888888889,0.2,0.2,0.2,0.23529411764705882,0.2,0.0,0.2,0.3888888888888889,0.2,0.2,0.2222222222222222
201728101,0.4117647058823529,0.2777777777777778,0.4,0.2,0.35,0.23529411764705882,0.35,0.2,0.0,0.2222222222222222,0.35,0.2,0.2222222222222222
201712870,0.23529411764705882,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2777777777777778,0.29411764705882354,0.5555555555555556,0.3888888888888889,0.2222222222222222,0.0,0.2777777777777778,0.2777777777777778,0.2222222222222222
201731816,0.23529411764705882,0.2222222222222222,0.2,0.2,0.25,0.29411764705882354,0.2,0.2,0.35,0.2777777777777778,0.0,0.25,0.2222222222222222
201621609,0.4117647058823529,0.3888888888888889,0.2,0.35,0.4,0.47058823529411764,0.2,0.2,0.2,0.2777777777777778,0.25,0.0,0.2222222222222222
201730224,0.29411764705882354,0.2222222222222222,0.2222222222222222,0.3888888888888889,0.2222222222222222,0.23529411764705882,0.2777777777777778,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0
