,201713024,201720200,201328393,201711754,201713816,201630616,201716380,201714333,201717918,201715618,201713958,201718700,201716397,201718061,201716146,201717684,201714512,201715152,201713498,201713499,201712607,201711462,201630566,201718118,201719655,201715307,201711981,201713531,201713405
201713024,0.0,0.3684210526315789,0.5,0.3157894736842105,0.3157894736842105,0.6666666666666666,0.631578947368421,0.631578947368421,0.5,0.5,0.6666666666666666,0.47368421052631576,0.631578947368421,0.47368421052631576,0.47368421052631576,0.5,0.6666666666666666,0.631578947368421,0.5,0.47368421052631576,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.47368421052631576,0.631578947368421,0.5,0.631578947368421,0.3333333333333333,0.3333333333333333
201720200,0.3684210526315789,0.0,0.3333333333333333,0.47368421052631576,0.631578947368421,0.5,0.47368421052631576,0.47368421052631576,0.6666666666666666,0.47368421052631576,0.5,0.47368421052631576,0.3157894736842105,0.3157894736842105,0.47368421052631576,0.5,0.3333333333333333,0.3157894736842105,0.3333333333333333,0.47368421052631576,0.3333333333333333,0.6666666666666666,0.5,0.3157894736842105,0.3157894736842105,0.5,0.15789473684210525,0.3333333333333333,0.3333333333333333
201328393,0.5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666
201711754,0.3157894736842105,0.47368421052631576,0.3333333333333333,0.0,0.631578947368421,0.3333333333333333,0.47368421052631576,0.5263157894736842,0.5,0.47368421052631576,0.5,0.631578947368421,0.3157894736842105,0.3157894736842105,0.47368421052631576,0.6666666666666666,0.3333333333333333,0.3157894736842105,0.5,0.5263157894736842,0.3333333333333333,0.5,0.5,0.3157894736842105,0.47368421052631576,0.5,0.15789473684210525,0.3333333333333333,0.3333333333333333
201713816,0.3157894736842105,0.631578947368421,0.3333333333333333,0.631578947368421,0.0,0.5,0.47368421052631576,0.47368421052631576,0.6666666666666666,0.47368421052631576,0.5,0.47368421052631576,0.3157894736842105,0.3157894736842105,0.47368421052631576,0.5,0.3333333333333333,0.3157894736842105,0.3333333333333333,0.47368421052631576,0.3333333333333333,0.6666666666666666,0.5,0.3157894736842105,0.3157894736842105,0.5,0.15789473684210525,0.3333333333333333,0.3333333333333333
201630616,0.6666666666666666,0.5,0.5,0.3333333333333333,0.5,0.0,0.5,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.5,0.6666666666666666,0.5,0.5,0.3333333333333333,0.16666666666666666
201716380,0.631578947368421,0.47368421052631576,0.3333333333333333,0.47368421052631576,0.47368421052631576,0.5,0.0,0.631578947368421,0.6666666666666666,0.631578947368421,0.6666666666666666,0.631578947368421,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.6666666666666666,0.5,0.47368421052631576,0.5,0.631578947368421,0.3333333333333333,0.6666666666666666,0.5,0.3157894736842105,0.47368421052631576,0.6666666666666666,0.47368421052631576,0.3333333333333333,0.5
201714333,0.631578947368421,0.47368421052631576,0.5,0.5263157894736842,0.47368421052631576,0.6666666666666666,0.631578947368421,0.0,0.6666666666666666,0.631578947368421,0.8333333333333334,0.631578947368421,0.631578947368421,0.47368421052631576,0.631578947368421,0.6666666666666666,0.6666666666666666,0.631578947368421,0.5,0.8421052631578947,0.3333333333333333,0.8333333333333334,0.5,0.47368421052631576,0.631578947368421,0.6666666666666666,0.47368421052631576,0.3333333333333333,0.3333333333333333
201717918,0.5,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.5,0.5,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.8333333333333334,0.3333333333333333,0.8333333333333334,0.5,0.3333333333333333,0.5,0.8333333333333334,0.3333333333333333,0.5,0.5
201715618,0.5,0.47368421052631576,0.3333333333333333,0.47368421052631576,0.47368421052631576,0.5,0.631578947368421,0.631578947368421,0.6666666666666666,0.0,0.6666666666666666,0.631578947368421,0.5263157894736842,0.47368421052631576,0.47368421052631576,0.6666666666666666,0.5,0.631578947368421,0.5,0.631578947368421,0.3333333333333333,0.6666666666666666,0.5,0.3157894736842105,0.47368421052631576,0.8333333333333334,0.3157894736842105,0.3333333333333333,0.3333333333333333
201713958,0.6666666666666666,0.5,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333
201718700,0.47368421052631576,0.47368421052631576,0.3333333333333333,0.631578947368421,0.47368421052631576,0.5,0.631578947368421,0.631578947368421,0.8333333333333334,0.631578947368421,0.6666666666666666,0.0,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.8333333333333334,0.5,0.47368421052631576,0.8333333333333334,0.7894736842105263,0.3333333333333333,0.6666666666666666,0.5,0.3157894736842105,0.47368421052631576,0.8333333333333334,0.3157894736842105,0.5,0.5
201716397,0.631578947368421,0.3157894736842105,0.5,0.3157894736842105,0.3157894736842105,0.6666666666666666,0.47368421052631576,0.631578947368421,0.5,0.5263157894736842,0.6666666666666666,0.47368421052631576,0.0,0.631578947368421,0.47368421052631576,0.5,0.6666666666666666,0.631578947368421,0.5,0.47368421052631576,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.631578947368421,0.631578947368421,0.5,0.47368421052631576,0.5,0.16666666666666666
201718061,0.47368421052631576,0.3157894736842105,0.3333333333333333,0.3157894736842105,0.3157894736842105,0.5,0.47368421052631576,0.47368421052631576,0.5,0.47368421052631576,0.5,0.47368421052631576,0.631578947368421,0.0,0.3157894736842105,0.5,0.5,0.631578947368421,0.5,0.47368421052631576,0.3333333333333333,0.5,0.3333333333333333,0.47368421052631576,0.47368421052631576,0.5,0.47368421052631576,0.5,0.16666666666666666
