,201811936,201815454,201812868,201813389,201816685,201729460,201713496,201813562,201728126
201811936,0.0,0.5,0.5,0.5,0.375,0.3333333333333333,0.5263157894736842,0.3333333333333333,0.4
201815454,0.5,0.0,0.5,0.8333333333333334,0.5625,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.8
201812868,0.5,0.5,0.0,0.5,0.1875,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.6
201813389,0.5,0.8333333333333334,0.5,0.0,0.5625,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.8
201816685,0.375,0.5625,0.1875,0.5625,0.0,0.5625,0.5625,0.5625,0.4
201729460,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5625,0.0,0.3333333333333333,0.6666666666666666,0.6
201713496,0.5263157894736842,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5625,0.3333333333333333,0.0,0.3333333333333333,0.2
201813562,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5625,0.6666666666666666,0.3333333333333333,0.0,0.6
201728126,0.4,0.8,0.6,0.8,0.4,0.6,0.2,0.6,0.0
