,201712640,201713666,201717510,201719815,201718025,201713162,201713674,201713678,201712399,201714446,201632274,201712916,201713689,201713697,201712676,201720359,201719084,201717819,201714493,201718845,201718081,201715269,201715525,201713487,201713747,201715796,201713243,201717611,201720428,201718128,201712241,201712510,201615239,201718156,201718167,201715100,201714849,201716138,201712302,201715123,201631156,201712051,201714870,201713081,201718713,201718973,201632449,201715400,201716429,201718993,201720278,201713879,201720536,201718746,201712608,201714406,201713127,201720301,201712627,201718774,201716472,201713407
201712640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201713666,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.375,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.17647058823529413,0.35294117647058826,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.17647058823529413,0.16666666666666666,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.17647058823529413,0.1875,0.1875,0.16666666666666666,0.16666666666666666,0.17647058823529413,0.16666666666666666,0.17647058823529413,0.1875,0.3333333333333333,0.5,0.16666666666666666,0.1875,0.17647058823529413,0.5625,0.16666666666666666,0.16666666666666666,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.1875,0.16666666666666666,0.16666666666666666,0.1875,0.17647058823529413,0.17647058823529413,0.16666666666666666,0.16666666666666666,0.17647058823529413,0.17647058823529413,0.2,0.16666666666666666,0.1875,0.16666666666666666,0.17647058823529413,0.16666666666666666,0.16666666666666666,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413
201717510,0.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.1875,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.17647058823529413,0.17647058823529413,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.35294117647058826,0.16666666666666666,0.4,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.17647058823529413,0.1875,0.375,0.16666666666666666,0.3333333333333333,0.17647058823529413,0.16666666666666666,0.17647058823529413,0.1875,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1875,0.17647058823529413,0.1875,0.16666666666666666,0.16666666666666666,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.1875,0.16666666666666666,0.3333333333333333,0.1875,0.17647058823529413,0.35294117647058826,0.16666666666666666,0.3333333333333333,0.17647058823529413,0.17647058823529413,0.2,0.16666666666666666,0.1875,0.16666666666666666,0.17647058823529413,0.16666666666666666,0.16666666666666666,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413
201719815,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3157894736842105,0.1875,0.15789473684210525,0.3157894736842105,0.16666666666666666,0.17647058823529413,0.17647058823529413,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.17647058823529413,0.3333333333333333,0.2,0.16666666666666666,0.15789473684210525,0.3684210526315789,0.7058823529411765,0.1875,0.1875,0.15789473684210525,0.15789473684210525,0.17647058823529413,0.15789473684210525,0.7058823529411765,0.1875,0.3157894736842105,0.16666666666666666,0.47368421052631576,0.375,0.17647058823529413,0.1875,0.16666666666666666,0.3157894736842105,0.4117647058823529,0.17647058823529413,0.17647058823529413,0.375,0.15789473684210525,0.16666666666666666,0.1875,0.17647058823529413,0.35294117647058826,0.3333333333333333,0.15789473684210525,0.17647058823529413,0.7058823529411765,0.2,0.15789473684210525,0.1875,0.21052631578947367,0.35294117647058826,0.47368421052631576,0.15789473684210525,0.17647058823529413,0.35294117647058826,0.5294117647058824,0.23529411764705882,0.35294117647058826
201718025,0.0,0.16666666666666666,0.16666666666666666,0.3157894736842105,0.0,0.1875,0.21052631578947367,0.15789473684210525,0.3333333333333333,0.35294117647058826,0.17647058823529413,0.3157894736842105,0.15789473684210525,0.3684210526315789,0.17647058823529413,0.3333333333333333,0.4,0.3333333333333333,0.3157894736842105,0.3157894736842105,0.17647058823529413,0.1875,0.1875,0.15789473684210525,0.15789473684210525,0.17647058823529413,0.15789473684210525,0.35294117647058826,0.375,0.15789473684210525,0.16666666666666666,0.3157894736842105,0.1875,0.17647058823529413,0.1875,0.16666666666666666,0.15789473684210525,0.35294117647058826,0.17647058823529413,0.17647058823529413,0.1875,0.3157894736842105,0.16666666666666666,0.1875,0.35294117647058826,0.35294117647058826,0.3333333333333333,0.3157894736842105,0.35294117647058826,0.35294117647058826,0.2,0.15789473684210525,0.1875,0.15789473684210525,0.17647058823529413,0.15789473684210525,0.15789473684210525,0.17647058823529413,0.35294117647058826,0.35294117647058826,0.17647058823529413,0.17647058823529413
201713162,0.0,0.375,0.1875,0.1875,0.1875,0.0,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.375,0.1875,0.1875,0.1875,0.2,0.1875,0.1875,0.4375,0.25,0.1875,0.375,0.1875,0.375,0.375,0.1875,0.25,0.1875,0.375,0.375,0.1875,0.1875,0.375,0.375,0.1875,0.25,0.1875,0.375,0.375,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.375,0.1875,0.1875,0.25,0.2,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.375
201713674,0.0,0.16666666666666666,0.3333333333333333,0.15789473684210525,0.21052631578947367,0.1875,0.0,0.3157894736842105,0.16666666666666666,0.17647058823529413,0.17647058823529413,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.35294117647058826,0.16666666666666666,0.4,0.16666666666666666,0.15789473684210525,0.15789473684210525,0.17647058823529413,0.1875,0.1875,0.15789473684210525,0.15789473684210525,0.17647058823529413,0.15789473684210525,0.17647058823529413,0.1875,0.15789473684210525,0.16666666666666666,0.15789473684210525,0.1875,0.17647058823529413,0.1875,0.16666666666666666,0.15789473684210525,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.1875,0.15789473684210525,0.3333333333333333,0.1875,0.17647058823529413,0.35294117647058826,0.16666666666666666,0.15789473684210525,0.17647058823529413,0.17647058823529413,0.2,0.15789473684210525,0.375,0.15789473684210525,0.17647058823529413,0.15789473684210525,0.3157894736842105,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.35294117647058826
201713678,0.0,0.16666666666666666,0.3333333333333333,0.3157894736842105,0.15789473684210525,0.1875,0.3157894736842105,0.0,0.16666666666666666,0.17647058823529413,0.4117647058823529,0.15789473684210525,0.15789473684210525,0.15,0.35294117647058826,0.3333333333333333,0.4,0.16666666666666666,0.21052631578947367,0.15,0.35294117647058826,0.1875,0.25,0.15789473684210525,0.15789473684210525,0.4117647058823529,0.2,0.5294117647058824,0.1875,0.3157894736842105,0.16666666666666666,0.15,0.1875,0.17647058823529413,0.1875,0.3333333333333333,0.15,0.35294117647058826,0.17647058823529413,0.17647058823529413,0.1875,0.3157894736842105,0.3333333333333333,0.1875,0.17647058823529413,0.35294117647058826,0.16666666666666666,0.15789473684210525,0.17647058823529413,0.5294117647058824,0.2,0.15789473684210525,0.25,0.15,0.23529411764705882,0.3157894736842105,0.15789473684210525,0.17647058823529413,0.17647058823529413,0.4117647058823529,0.35294117647058826,0.35294117647058826
201712399,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.1875,0.16666666666666666,0.16666666666666666,0.0,0.4117647058823529,0.17647058823529413,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.17647058823529413,0.3333333333333333,0.2,0.3333333333333333,0.5,0.3333333333333333,0.35294117647058826,0.375,0.1875,0.16666666666666666,0.16666666666666666,0.17647058823529413,0.2222222222222222,0.17647058823529413,0.625,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.1875,0.17647058823529413,0.4375,0.16666666666666666,0.2222222222222222,0.5294117647058824,0.4117647058823529,0.35294117647058826,0.1875,0.3333333333333333,0.16666666666666666,0.375,0.5294117647058824,0.17647058823529413,0.16666666666666666,0.3333333333333333,0.4117647058823529,0.17647058823529413,0.2,0.16666666666666666,0.1875,0.16666666666666666,0.17647058823529413,0.16666666666666666,0.16666666666666666,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413
201714446,0.0,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.35294117647058826,0.1875,0.17647058823529413,0.17647058823529413,0.4117647058823529,0.0,0.17647058823529413,0.35294117647058826,0.17647058823529413,0.35294117647058826,0.17647058823529413,0.35294117647058826,0.2,0.35294117647058826,0.35294117647058826,0.17647058823529413,0.17647058823529413,0.1875,0.1875,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.4375,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.1875,0.17647058823529413,0.25,0.17647058823529413,0.35294117647058826,0.35294117647058826,0.23529411764705882,0.17647058823529413,0.1875,0.35294117647058826,0.17647058823529413,0.1875,0.35294117647058826,0.17647058823529413,0.17647058823529413,0.35294117647058826,0.4117647058823529,0.17647058823529413,0.2,0.17647058823529413,0.1875,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413
201632274,0.0,0.35294117647058826,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.1875,0.17647058823529413,0.4117647058823529,0.17647058823529413,0.17647058823529413,0.0,0.23529411764705882,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.2,0.17647058823529413,0.23529411764705882,0.17647058823529413,0.17647058823529413,0.1875,0.1875,0.17647058823529413,0.17647058823529413,0.35294117647058826,0.17647058823529413,0.35294117647058826,0.1875,0.17647058823529413,0.35294117647058826,0.17647058823529413,0.1875,0.17647058823529413,0.375,0.5294117647058824,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.375,0.23529411764705882,0.17647058823529413,0.1875,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.23529411764705882,0.17647058823529413,0.35294117647058826,0.2,0.17647058823529413,0.1875,0.17647058823529413,0.23529411764705882,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.23529411764705882,0.17647058823529413,0.17647058823529413
