,201621760,201630724,201632775,201631497,201619727,201630738,201629720,201630489,201631527,201632324,201631565,201631059,201631832,201514842,201631579,201632091,201633392,201629812,201631865,201630586,201533820,201534343,201517707,201631118,201626256,201631636,201615768,201631389,201631908,201631402,201531570,201630405,201317574,201629901,201630672,201533410,201630436,201631716,201629926,201632230,201632759
201621760,0.0,0.3333333333333333,0.5,0.3333333333333333,0.6,0.5,0.5,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.3333333333333333,0.5625,0.5,0.5,0.6666666666666666,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,0.5,0.5,0.16666666666666666,0.5,0.5,0.3333333333333333,0.5,0.5,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333
201630724,0.3333333333333333,0.0,0.5,0.5,0.6,0.5,0.5,0.4,0.6666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.5,0.5,0.3333333333333333,0.0,0.5,0.16666666666666666,0.5625,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5
201632775,0.5,0.5,0.0,0.3333333333333333,0.8,0.3333333333333333,0.6666666666666666,0.4,0.5,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.75,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.5
201631497,0.3333333333333333,0.5,0.3333333333333333,0.0,0.4,0.5,0.3333333333333333,0.4,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.0,0.5,0.16666666666666666,0.375,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333
201619727,0.6,0.6,0.8,0.4,0.0,0.4,0.8,0.4,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.2,0.4,0.4,0.8,0.6,0.6,0.6,0.6,0.8,0.8,0.4,0.4,0.4,0.8,0.6,0.2,0.6,0.6,0.6,0.6,0.6,0.6,0.4,0.8,0.4,0.6
201630738,0.5,0.5,0.3333333333333333,0.5,0.4,0.0,0.3333333333333333,0.4,0.5,0.3333333333333333,0.47368421052631576,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.47368421052631576,0.16666666666666666,0.375,0.3333333333333333,0.3157894736842105,0.5,0.3157894736842105,0.3333333333333333,0.3333333333333333,0.631578947368421,0.6666666666666666,0.3157894736842105,0.3333333333333333,0.3157894736842105,0.16666666666666666,0.3157894736842105,0.3157894736842105,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3157894736842105,0.3333333333333333,0.631578947368421,0.3333333333333333
201629720,0.5,0.5,0.6666666666666666,0.3333333333333333,0.8,0.3333333333333333,0.0,0.4,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.5,0.0,0.3333333333333333,0.3333333333333333,0.75,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.5,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5
201630489,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.0,0.4,0.2,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.2,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
201631527,0.3333333333333333,0.6666666666666666,0.5,0.5,0.6,0.5,0.5,0.4,0.0,0.5,0.6666666666666666,0.3333333333333333,0.5,0.5,0.3333333333333333,0.0,0.8333333333333334,0.16666666666666666,0.5625,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5
201632324,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.6,0.3333333333333333,0.5,0.4,0.5,0.0,0.5,0.5,0.8333333333333334,0.5,0.5,0.0,0.3333333333333333,0.16666666666666666,0.5625,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,0.6666666666666666
201631565,0.3333333333333333,0.6666666666666666,0.5,0.5,0.6,0.47368421052631576,0.5,0.4,0.6666666666666666,0.5,0.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.0,0.5263157894736842,0.16666666666666666,0.5625,0.3333333333333333,0.3157894736842105,0.3333333333333333,0.3157894736842105,0.5,0.5,0.47368421052631576,0.5,0.3157894736842105,0.5,0.3157894736842105,0.16666666666666666,0.3157894736842105,0.3157894736842105,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3157894736842105,0.5,0.47368421052631576,0.5
201631059,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6,0.5,0.5,0.4,0.3333333333333333,0.5,0.3333333333333333,0.0,0.5,0.5,0.6666666666666666,0.2,0.3333333333333333,0.3333333333333333,0.5625,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.3333333333333333
201631832,0.3333333333333333,0.5,0.6666666666666666,0.5,0.6,0.3333333333333333,0.5,0.4,0.5,0.8333333333333334,0.5,0.5,0.0,0.5,0.5,0.0,0.3333333333333333,0.16666666666666666,0.5625,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5,0.3333333333333333,0.5,0.8333333333333334,0.5,0.3333333333333333,0.16666666666666666,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.5,0.5,0.3333333333333333,0.6666666666666666
